group1,group2,weight
1360698,929402,1
1360698,19713173,1
1360698,7836842,13
1360698,16447162,3
1360698,10178242,13
1360698,14649032,3
1360698,16062152,1
1360698,14546632,1
1360698,4705492,1
1360698,18361585,2
1360698,15297782,7
1360698,18556157,1
1360698,12588802,1
1360698,18425641,1
1360698,18996036,1
1360698,23353167,5
1360698,20135762,1
1360698,7151442,1
1360698,18779992,3
1360698,5618532,3
1360698,11625832,13
1360698,3173762,6
1360698,1187715,1
1360698,16487812,13
1360698,11862932,1
1360698,21837219,8
1360698,23594916,1
1360698,711599,1
1360698,18589616,5
1360698,17467312,5
1360698,18314164,1
1360698,9376702,10
1360698,16067522,1
1360698,18616278,13
1360698,17872862,4
1360698,10016242,29
1360698,19654655,2
1078077,18495240,1
1078077,19728145,2
1078077,20940321,1
1078077,18955830,1
1078077,11294262,1
1078077,7700282,1
1078077,339011,3
1078077,1371991,1
1078077,6190702,1
1078077,929402,1
1078077,1187715,1
1078077,24803205,1
1078077,17487002,2
1078077,3376042,1
1078077,1324203,1
1078077,10178242,1
1078077,6284242,6
1078077,1349592,1
1078077,1642477,1
1078077,18361585,1
1078077,24693747,1
1078077,18256892,1
23040833,710272,1
23040833,14396812,1
23040833,19728145,2
23040833,20129636,1
18996036,19194894,1
18996036,1787157,1
18996036,1728035,2
18996036,11294262,1
18996036,22023226,1
18996036,19266390,1
18996036,22021463,1
18996036,18529135,1
18996036,16487812,1
18996036,19033734,1
18996036,1743773,1
18996036,18801828,1
18996036,7836842,1
18996036,3376042,1
18996036,1324203,1
18996036,711599,1
18996036,21989057,1
18996036,16062152,1
18996036,4705492,1
18996036,18616278,2
18996036,15297782,1
18996036,18556157,1
17894222,18314164,1
19266390,535553,1
19266390,19194894,1
19266390,18798102,1
19266390,1728035,2
19266390,19528743,1
19266390,6641192,1
19266390,18955830,3
19266390,11294262,5
19266390,22023226,1
19266390,339011,1
19266390,19964997,12
19266390,21957723,1
19266390,6190702,1
19266390,7130232,1
19266390,19033734,1
19266390,1492619,6
19266390,19713173,1
19266390,26090658,1
19266390,18801828,6
19266390,7836842,1
19266390,1324203,2
19266390,21989057,1
19266390,4705492,12
19266390,18361585,1
19266390,15297782,4
19266390,18556157,1
19266390,18562307,15
19266390,19728145,4
19266390,19416348,9
19266390,25521445,1
19266390,18425641,17
19266390,4064562,1
19266390,7700282,5
19266390,8908602,5
19266390,14380872,1
19266390,22021463,1
19266390,5618532,1
19266390,18529135,12
19266390,21245809,1
19266390,18571126,1
19266390,1187715,2
19266390,16487812,2
19266390,14775182,1
19266390,19822479,1
19266390,23594916,1
19266390,21338021,1
19266390,3376042,9
19266390,20336043,1
19266390,23723436,2
19266390,11938732,1
19266390,20583850,1
19266390,18589616,1
19266390,9376702,1
19266390,16067522,2
19266390,22985677,1
19266390,18944977,1
19266390,18616278,2
19266390,1498076,8
19266390,20124638,1
19266390,204767,1
19266390,20807142,1
19266390,22736876,10
19266390,19828207,1
19266390,47094,1
19266390,18256892,2
19266390,18414590,1
5618532,535553,5
5618532,788001,1
5618532,1728035,3
5618532,18425641,1
5618532,22817838,1
5618532,18855476,1
5618532,18955830,1
5618532,7151442,1
5618532,1371991,1
5618532,18779992,2
5618532,16477792,6
5618532,11625832,3
5618532,7130232,4
5618532,3173762,4
5618532,1187715,1
5618532,16487812,4
5618532,11862932,1
5618532,21837219,2
5618532,7836842,2
5618532,18589616,4
5618532,17467312,1
5618532,18314164,3
5618532,9376702,1
5618532,10178242,6
5618532,18616278,6
5618532,17872862,1
5618532,1642477,1
5618532,10016242,10
5618532,15297782,2
5618532,18414590,1
20822884,1576921,1
19934054,18562307,1
19934054,19728145,1
19934054,1697586,1
19934054,18955830,2
19934054,11294262,1
19934054,339011,1
19934054,19049542,1
19934054,25857366,1
19934054,1371991,1
19934054,1187715,2
19934054,19713173,2
19934054,17487002,1
19934054,20186791,1
19934054,1324203,1
19934054,1576921,1
19934054,1498076,1
19934054,22197221,3
19934054,20807142,1
19934054,1642477,1
19934054,18361585,2
19934054,24693747,1
18529135,19194894,1
18529135,18798102,1
18529135,788001,1
18529135,1728035,1
18529135,6641192,1
18529135,18955830,1
18529135,11294262,3
18529135,22023226,1
18529135,339011,1
18529135,19964997,5
18529135,929402,1
18529135,710272,1
18529135,1240194,1
18529135,19033734,1
18529135,1492619,1
18529135,17487002,1
18529135,26090658,2
18529135,18801828,2
18529135,1324203,2
18529135,21989057,1
18529135,4705492,3
18529135,15297782,1
18529135,18556157,2
18529135,18562307,4
18529135,19348756,2
18529135,19416348,4
18529135,18425641,6
18529135,8908602,2
18529135,22021463,1
18529135,11625832,1
18529135,16487812,1
18529135,3376042,7
18529135,18616278,3
18529135,1498076,7
18529135,17872862,1
18529135,22736876,5
1581956,3173762,1
1581956,339011,1
1581956,6284242,1
1581956,19064659,1
6335372,18562307,3
6335372,18495240,1
6335372,19728145,1
6335372,19528743,1
6335372,18425641,2
6335372,18955830,1
6335372,339011,2
6335372,16477792,3
6335372,23053409,1
6335372,11625832,5
6335372,18837102,1
6335372,1763190,3
6335372,7130232,1
6335372,16487812,3
6335372,24803205,1
6335372,7138452,1
6335372,13288852,1
6335372,19713173,1
6335372,25076888,1
6335372,17487002,1
6335372,18923420,1
6335372,24316830,1
6335372,1324203,1
6335372,19828398,3
6335372,18314164,1
6335372,9376702,1
6335372,21989057,1
6335372,10178242,1
6335372,2542802,1
6335372,22197221,2
6335372,20807142,2
6335372,526316,3
6335372,10016242,2
6335372,15297782,1
6335372,47094,1
6335372,19654655,1
14775182,1187715,1
25648018,22197221,1
25648018,20336043,1
25648018,19713173,1
25648018,18955830,1
11862932,535553,2
11862932,19262745,1
11862932,21533726,1
11862932,788001,1
11862932,18642226,1
11862932,11294262,1
11862932,20135762,1
11862932,7151442,1
11862932,18779992,2
11862932,16477792,2
11862932,11625832,5
11862932,7130232,2
11862932,929402,1
11862932,23398017,1
11862932,3173762,3
11862932,16487812,7
11862932,21837219,2
11862932,7836842,3
11862932,17467312,5
11862932,18589616,1
11862932,10178242,7
11862932,14649032,3
11862932,14546632,2
11862932,6284242,1
11862932,2237681,1
11862932,10016242,6
11862932,18361585,1
11862932,15297782,1
11862932,19654655,2
20368282,1492619,1
18414491,19964997,1
18414491,22422793,1
18414491,4705492,1
18414491,23499806,1
18414491,21192621,1
18414491,18414590,1
1743773,1787157,1
1743773,1728035,1
1743773,711599,1
24316830,1642477,1
24316830,4705492,1
20421535,22197221,1
20421535,18955830,1
20421535,9376702,1
3376042,18562307,1
3376042,19194894,1
3376042,19416348,7
3376042,1728035,1
3376042,6641192,1
3376042,18425641,5
3376042,11294262,3
3376042,22023226,1
3376042,8908602,1
3376042,19964997,3
3376042,14380872,2
3376042,22021463,1
3376042,16487812,1
3376042,19033734,1
3376042,1492619,2
3376042,26090658,1
3376042,18801828,2
3376042,1324203,1
3376042,23723436,1
3376042,20583850,1
3376042,7836842,1
3376042,18476981,1
3376042,21989057,1
3376042,10178242,1
3376042,16062152,1
3376042,18944977,1
3376042,4705492,2
3376042,18616278,1
3376042,1498076,3
3376042,22736876,3
3376042,18232817,1
3376042,15297782,1
3376042,18556157,2
11938732,710272,1
11938732,18798102,1
11938732,788001,1
11938732,1324203,1
11938732,4064562,1
11938732,2496252,1
711599,16487812,1
711599,1787157,1
711599,19416348,1
711599,1728035,1
711599,7836842,1
711599,18476981,1
711599,9376702,1
711599,16062152,1
711599,18616278,1
711599,526316,1
711599,10016242,1
711599,7130232,1
18314164,535553,2
18314164,18495240,1
18314164,21533726,2
18314164,1728035,1
18314164,7151442,3
18314164,16477792,10
18314164,11625832,6
18314164,18837102,1
18314164,6190702,1
18314164,7130232,4
18314164,22437242,1
18314164,24906881,1
18314164,23398017,1
18314164,1187715,1
18314164,16487812,4
18314164,7138452,1
18314164,10016162,3
18314164,21837219,2
18314164,20493986,1
18314164,7836842,2
18314164,18589616,4
18314164,17467312,1
18314164,16447162,2
18314164,9376702,1
18314164,10178242,5
18314164,14546632,1
18314164,25471951,1
18314164,18616278,2
18314164,22197221,1
18314164,526316,1
18314164,18361585,2
18314164,10016242,4
18314164,47094,1
18314164,15297782,1
18314164,19654655,1
9376702,535553,8
9376702,19194894,2
9376702,21533726,5
9376702,2556962,1
9376702,1728035,13
9376702,6641192,1
9376702,22817838,1
9376702,18855476,4
9376702,18955830,1
9376702,16477792,13
9376702,18837102,1
9376702,15552112,1
9376702,7130232,11
9376702,929402,2
9376702,23398017,1
9376702,7138452,1
9376702,20493986,2
9376702,18801828,1
9376702,20186791,1
9376702,7836842,28
9376702,1324203,1
9376702,16447162,4
9376702,10178242,9
9376702,16062152,7
9376702,14546632,3
9376702,14649032,3
9376702,4705492,1
9376702,18361585,5
9376702,15297782,6
9376702,18556157,1
9376702,18562307,1
9376702,19728145,2
9376702,8908602,1
9376702,23353167,1
9376702,7151442,2
9376702,1371991,1
9376702,18779992,6
9376702,11625832,26
9376702,3173762,4
9376702,1187715,1
9376702,16487812,24
9376702,21837219,6
9376702,17467312,4
9376702,18589616,4
9376702,16067522,2
9376702,18616278,6
9376702,17872862,2
9376702,22197221,1
9376702,19443174,1
9376702,526316,1
9376702,10016242,39
23595967,18798102,1
23595967,17487002,1
23595967,788001,1
23595967,24850344,1
23595967,1324203,1
23595967,1029550,1
23595967,18955830,1
23595967,19049542,1
23595967,4705492,1
23595967,1576921,1
23595967,23515107,1
23595967,22197221,1
23595967,526316,3
23595967,2496252,1
25326528,1763190,1
16067522,535553,1
16067522,18562307,7
16067522,19728145,1
16067522,1728035,1
16067522,18425641,1
16067522,22817838,1
16067522,18855476,1
16067522,11294262,1
16067522,18955830,2
16067522,7700282,3
16067522,8908602,1
16067522,19964997,2
16067522,14380872,2
16067522,21245809,3
16067522,7130232,1
16067522,1187715,1
16067522,16487812,1
16067522,1492619,1
16067522,19822479,1
16067522,19713173,1
16067522,17487002,1
16067522,18801828,1
16067522,20186791,7
16067522,1324203,1
16067522,16447162,1
16067522,10178242,2
16067522,2542802,1
16067522,4705492,5
16067522,1576921,3
16067522,526316,1
16067522,1642477,1
16067522,10016242,2
24431556,19728145,1
24431556,22197221,1
24431556,18955830,1
25717708,19262745,1
22985677,339011,1
22985677,16487812,1
22985677,19728145,1
22985677,11625832,1
22985677,1697586,1
22985677,18361585,1
22985677,19654655,1
25471951,47094,4
24675279,21933145,1
24675279,22422502,1
24675279,1324203,2
24675279,18955830,1
24675279,3636792,1
18944977,339011,1
18944977,14380872,1
18944977,18425641,1
18944977,255854,1
18944977,18955830,1
18944977,15297782,1
6284242,535553,1
6284242,19728145,3
6284242,1451826,1
6284242,339011,2
6284242,19064659,2
6284242,1371991,1
6284242,11625832,1
6284242,6190702,1
6284242,929402,3
6284242,1473660,2
6284242,24906881,1
6284242,1187715,3
6284242,16487812,1
6284242,21755271,1
6284242,17487002,2
6284242,17467312,1
6284242,1578685,1
6284242,1349592,1
6284242,1642477,2
6284242,18361585,1
6284242,18256892,1
1498076,18562307,3
1498076,19416348,2
1498076,18425641,2
1498076,18955830,1
1498076,11294262,2
1498076,7700282,1
1498076,19964997,1
1498076,1371991,1
1498076,25857366,1
1498076,6190702,1
1498076,1187715,1
1498076,1492619,1
1498076,19713173,1
1498076,26090658,2
1498076,20583850,2
1498076,4705492,1
1498076,18616278,1
1498076,22197221,1
1498076,22736876,2
1498076,24693747,1
20124638,4705492,2
22197221,18798102,1
22197221,6641192,1
22197221,18955830,14
22197221,339011,23
22197221,19049542,2
22197221,1457232,1
22197221,6190702,1
22197221,15552112,1
22197221,929402,3
22197221,19713173,7
22197221,20493986,1
22197221,20186791,1
22197221,7836842,1
22197221,1324203,2
22197221,16062152,1
22197221,25681644,1
22197221,18361585,1
22197221,15297782,1
22197221,2496252,2
22197221,18562307,2
22197221,18495240,1
22197221,19728145,12
22197221,25857366,1
22197221,1371991,4
22197221,11625832,2
22197221,1763190,2
22197221,1187715,7
22197221,16487812,1
22197221,24803205,1
22197221,23674770,3
22197221,18923420,1
22197221,22730657,1
22197221,24850344,1
22197221,20336043,1
22197221,23723436,1
22197221,18314669,2
22197221,18589616,2
22197221,1349592,2
22197221,1576921,1
22197221,18573279,1
22197221,23515107,1
22197221,20807142,3
22197221,526316,5
22197221,1642477,2
22197221,25587693,1
22197221,10016242,1
22197221,24693747,1
22197221,18414590,1
22422502,710272,1
22422502,1187715,1
22422502,19728145,2
22422502,191516,1
22422502,20186791,1
22422502,6641192,1
22422502,1324203,1
22422502,18955830,1
22422502,3636792,1
22422502,7700282,1
22422502,14649032,1
22422502,21933145,1
22422502,1576921,1
22422502,23053409,1
22422502,22130047,1
1780720,10032122,1
1780720,18974119,1
24693747,1187715,3
24693747,18562307,1
24693747,24803205,1
24693747,19728145,2
24693747,19713173,1
24693747,18314669,1
24693747,18955830,2
24693747,7700282,1
24693747,339011,1
24693747,7699922,1
24693747,25857366,1
24693747,1371991,3
24693747,1349592,1
24693747,1642477,1
24693747,6190702,1
5327862,6121452,1
5327862,1473660,1
5327862,1578685,1
10032122,18974119,2
10032122,18476981,1
10032122,19262745,1
18256892,18798102,1
18256892,19416348,2
18256892,788001,1
18256892,6641192,1
18256892,18955830,1
18256892,7700282,1
18256892,19964997,1
18256892,1371991,2
18256892,1187715,2
18256892,1492619,4
18256892,19687074,1
18256892,21338021,1
18256892,1324203,2
18256892,23723436,3
18256892,10178242,1
18256892,4705492,3
18256892,1349592,1
18256892,1576921,1
18256892,19908083,1
18414590,22422793,1
18414590,19728145,8
18414590,23499806,1
18414590,18955830,7
18414590,7700282,1
18414590,339011,3
18414590,19964997,1
18414590,1457232,1
18414590,1371991,1
18414590,710272,1
18414590,1187715,1
18414590,1492619,2
18414590,19713173,2
18414590,20493986,1
18414590,18589616,2
18414590,10178242,1
18414590,18556100,1
18414590,16062152,1
18414590,4705492,5
18414590,19443174,1
18414590,526316,1
18414590,15297782,1
18414590,18556157,1
535553,19194894,2
535553,1728035,5
535553,6641192,1
535553,22817838,2
535553,17686062,1
535553,18855476,2
535553,16477792,9
535553,18837102,1
535553,7130232,27
535553,20186791,1
535553,7836842,12
535553,16447162,17
535553,10178242,9
535553,14546632,2
535553,16062152,1
535553,18361585,2
535553,15297782,5
535553,12588802,2
535553,19728145,1
535553,8908602,1
535553,7151442,1
535553,20135762,1
535553,18779992,5
535553,11625832,19
535553,3173762,2
535553,1187715,1
535553,16487812,19
535553,21837219,2
535553,18314669,1
535553,17467312,4
535553,18589616,4
535553,18616278,10
535553,17872862,3
535553,10016242,33
535553,19654655,1
998413,1578685,6
998413,929402,1
19194894,21533726,1
19194894,2556962,1
19194894,1728035,4
19194894,11294262,2
19194894,22023226,1
19194894,19964997,1
19194894,7151442,1
19194894,18677333,1
19194894,22021463,1
19194894,18779992,1
19194894,16477792,3
19194894,11625832,1
19194894,7130232,2
19194894,16487812,5
19194894,19033734,1
19194894,14396812,1
19194894,21837219,1
19194894,18801828,1
19194894,7836842,5
19194894,17467312,4
19194894,18589616,3
19194894,16447162,2
19194894,21989057,1
19194894,10178242,2
19194894,16062152,1
19194894,4705492,1
19194894,18616278,1
19194894,17872862,1
19194894,10016242,7
19194894,15297782,3
19194894,18556157,1
191516,23674770,5
191516,17487002,1
191516,788001,1
191516,22730657,1
191516,20186791,2
191516,6641192,1
191516,7836842,1
191516,1324203,2
191516,18955830,1
191516,339011,1
191516,1371991,1
191516,25587693,1
4631582,6641192,1
21533726,19262745,1
21533726,2556962,1
21533726,1728035,1
21533726,22817838,2
21533726,18855476,1
21533726,7151442,2
21533726,18779992,1
21533726,16477792,9
21533726,11625832,3
21533726,7130232,4
21533726,24906881,1
21533726,3173762,1
21533726,16487812,10
21533726,21837219,4
21533726,20041384,1
21533726,7836842,5
21533726,18589616,1
21533726,17467312,1
21533726,10178242,3
21533726,14649032,1
21533726,18616278,3
21533726,18882523,1
21533726,18361585,3
21533726,10016242,11
21533726,2237681,1
21533726,15297782,2
21533726,19654655,1
23499806,19964997,1
23499806,22422793,1
23499806,23515107,1
23499806,19443174,1
2556962,18562307,1
2556962,18495240,1
2556962,19728145,1
2556962,19333013,2
2556962,21837219,2
2556962,339011,1
2556962,1349592,1
2556962,16477792,2
2556962,19443174,1
2556962,929402,3
2556962,1473660,1
19528743,18562307,1
19528743,1492619,2
19528743,19728145,1
19528743,19713173,1
19528743,9307682,2
19528743,10016162,1
19528743,18425641,1
19528743,20583850,1
19528743,22023226,1
19528743,7700282,11
19528743,2542802,1
19528743,4705492,2
19528743,929402,1
19528743,22130047,1
20583464,710272,1
20583464,19728145,1
20583464,1324203,4
20583464,22023226,1
20583464,22130047,1
22817838,12588802,1
22817838,19728145,1
22817838,1728035,4
22817838,18955830,1
22817838,11294262,1
22817838,7151442,1
22817838,16477792,4
22817838,11625832,3
22817838,7130232,9
22817838,3173762,3
22817838,16487812,7
22817838,21837219,3
22817838,7836842,4
22817838,18589616,2
22817838,16447162,1
22817838,18180033,1
22817838,10178242,5
22817838,16062152,1
22817838,18616278,2
22817838,526316,1
22817838,18361585,1
22817838,10016242,13
22817838,15297782,1
22023226,19728145,1
22023226,19416348,1
22023226,9307682,1
22023226,1728035,2
22023226,11294262,1
22023226,7700282,1
22023226,19964997,1
22023226,14380872,1
22023226,22021463,2
22023226,7130232,1
22023226,16487812,1
22023226,19033734,1
22023226,1492619,1
22023226,18801828,2
22023226,20583850,1
22023226,1324203,1
22023226,21989057,1
22023226,4705492,2
22023226,18616278,1
22023226,204767,1
22023226,10016242,1
22023226,18556157,1
18592827,19262745,1
18592827,15552112,2
18592827,18468466,1
18549827,1349592,1
18549827,11294262,1
339011,19049542,2
339011,1473660,4
339011,24906881,1
339011,1240194,1
339011,7138452,1
339011,19713173,7
339011,17487002,2
339011,1324203,1
339011,4705492,1
339011,18361585,2
339011,22193397,1
339011,15297782,2
339011,18562307,4
339011,19416348,1
339011,11625832,2
339011,18517376,6
339011,16487812,1
339011,20336043,2
339011,18314669,2
339011,20807142,2
339011,10016242,2
339011,788001,1
339011,2520612,2
339011,6641192,2
339011,18955830,18
339011,11294262,1
339011,16477792,1
339011,6190702,4
339011,15552112,2
339011,929402,17
339011,710272,1
339011,23398017,1
339011,20493986,1
339011,20186791,2
339011,19828398,1
339011,16062152,1
339011,22468329,1
339011,25681644,1
339011,18495240,25
339011,19728145,24
339011,26091301,1
339011,1697586,1
339011,1451826,1
339011,1371991,5
339011,20129636,1
339011,1763190,2
339011,1187715,15
339011,24803205,1
339011,22730657,3
339011,18589616,2
339011,18476981,2
339011,18180033,1
339011,13635532,1
339011,18616278,1
339011,1349592,1
339011,1576921,1
339011,18882523,1
339011,17872862,1
339011,18573279,2
339011,526316,2
339011,1642477,4
339011,19654655,1
19964997,18562307,3
19964997,22422793,1
19964997,19728145,2
19964997,19416348,1
19964997,2520612,1
19964997,18425641,1
19964997,11294262,1
19964997,7700282,1
19964997,19049542,1
19964997,14380872,1
19964997,1492619,2
19964997,19822479,2
19964997,23984060,1
19964997,4705492,14
19964997,18616278,1
19964997,204767,2
19964997,20807142,1
19964997,22736876,3
19964997,526316,1
19964997,15297782,1
19049542,19728145,8
19049542,788001,1
19049542,1728035,1
19049542,6641192,1
19049542,18425641,1
19049542,18955830,3
19049542,1371991,1
19049542,6190702,1
19049542,1763190,1
19049542,710272,1
19049542,1187715,2
19049542,19713173,1
19049542,25934999,1
19049542,20186791,1
19049542,24850344,1
19049542,1324203,1
19049542,1576921,1
19049542,23515107,1
19049542,526316,4
19049542,18361585,1
19049542,2496252,2
1457232,18562307,2
1457232,19728145,3
1457232,6641192,1
1457232,18955830,4
1457232,20757821,1
1457232,1371991,1
1457232,6190702,1
1457232,929402,2
1457232,1240194,1
1457232,1187715,1
1457232,19713173,1
1457232,18923420,1
1457232,7836842,1
1457232,7699922,1
1457232,526316,1
1457232,1642477,1
1457232,19828207,1
1457232,10016242,1
21933145,1187715,1
21933145,22730657,1
21933145,21338021,1
21933145,1324203,1
21957723,18801828,2
21957723,15297782,1
23053409,16487812,1
23053409,18495240,1
23053409,11625832,1
23053409,10016242,1
23053409,47094,1
23053409,23573879,1
23053409,929402,1
23053409,22130047,1
20440175,19416348,1
20440175,526316,1
20440175,7700282,1
21134448,23353167,1
7130232,1728035,8
7130232,6641192,1
7130232,18855476,2
7130232,16477792,18
7130232,6190702,1
7130232,18837102,1
7130232,25076888,1
7130232,20186791,1
7130232,7836842,12
7130232,16447162,16
7130232,10178242,20
7130232,18556100,1
7130232,16062152,1
7130232,14546632,1
7130232,14649032,2
7130232,18361585,2
7130232,15297782,5
7130232,12588802,1
7130232,19728145,1
7130232,19262745,1
7130232,18425641,1
7130232,7700282,1
7130232,8908602,1
7130232,7151442,4
7130232,22021463,1
7130232,18779992,6
7130232,11625832,19
7130232,3173762,5
7130232,1187715,1
7130232,16487812,28
7130232,21837219,15
7130232,23594916,1
7130232,17467312,5
7130232,18589616,3
7130232,18616278,8
7130232,17872862,2
7130232,204767,1
7130232,19443174,1
7130232,22736876,1
7130232,10016242,54
7130232,47094,1
7130232,19654655,6
1473660,18495240,2
1473660,19728145,2
1473660,18955830,1
1473660,19064659,1
1473660,1371991,2
1473660,929402,11
1473660,1187715,3
1473660,18589616,1
1473660,1349592,1
1473660,1642477,1
1473660,47094,1
24906881,19728145,1
24906881,6641192,1
24906881,18779992,1
24906881,11625832,1
24906881,23398017,3
24906881,16487812,2
24906881,21755271,1
24906881,7138452,1
24906881,10016162,1
24906881,21837219,1
24906881,20041384,1
24906881,7836842,1
24906881,17467312,1
24906881,1578685,1
24906881,10178242,1
24906881,14546632,3
24906881,7699922,1
24906881,18616278,1
24906881,19654655,1
1240194,18495240,2
1240194,19728145,1
1240194,17487002,1
1240194,7836842,1
1240194,1697586,1
1240194,18616278,1
1240194,17872862,1
1240194,11625832,1
1240194,929402,2
24743042,23723436,1
18672773,14396812,3
18672773,19728145,1
18672773,1578685,1
18672773,20348898,2
18672773,15552112,1
20182158,20336043,1
11375762,1187715,1
11375762,18562307,1
11375762,19713173,6
11375762,20807142,3
11375762,19828207,1
11375762,18955830,2
11375762,20757821,1
7138452,3173762,1
7138452,23398017,1
7138452,16487812,1
7138452,10016162,1
7138452,21837219,1
7138452,20493986,3
7138452,14546632,3
7138452,18616278,1
7138452,11625832,5
19713173,1728035,1
19713173,2520612,3
19713173,6641192,1
19713173,18955830,29
19713173,16477792,1
19713173,6190702,5
19713173,929402,2
19713173,20493986,1
19713173,20186791,1
19713173,19828398,1
19713173,16062152,1
19713173,4705492,2
19713173,25681644,1
19713173,18361585,2
19713173,15297782,3
19713173,18562307,21
19713173,18495240,1
19713173,19728145,8
19713173,19416348,1
19713173,18425641,1
19713173,8908602,2
19713173,20757821,1
19713173,1371991,2
19713173,25857366,1
19713173,1187715,7
19713173,21390741,1
19713173,18923420,1
19713173,22730657,1
19713173,20336043,3
19713173,18589616,1
19713173,18953664,1
19713173,1349592,2
19713173,1576921,1
19713173,19443174,1
19713173,20807142,13
19713173,1642477,1
19713173,19828207,7
19713173,10016242,3
25934999,526316,1
25934999,6190702,1
25934999,19728145,1
25934999,1763190,1
25076888,21989057,1
25076888,10178242,1
25076888,21837219,1
25076888,11625832,1
25076888,18837102,4
25076888,18589616,2
25076888,10016242,3
17487002,19348756,2
17487002,18798102,4
17487002,19416348,1
17487002,788001,13
17487002,1728035,1
17487002,1451826,1
17487002,18955830,2
17487002,11294262,2
17487002,19064659,1
17487002,6190702,1
17487002,929402,1
17487002,22130047,1
17487002,710272,4
17487002,18517376,1
17487002,1492619,1
17487002,23674770,1
17487002,1324203,12
17487002,20807142,1
17487002,2496252,2
26090658,25996638,1
26090658,18425641,1
26090658,20583850,1
26090658,22736876,1
26090658,11294262,1
18801828,18562307,1
18801828,19728145,1
18801828,18798102,1
18801828,19262745,1
18801828,19416348,4
18801828,1728035,1
18801828,25521445,1
18801828,6641192,1
18801828,18425641,1
18801828,11294262,2
18801828,22021463,1
18801828,16487812,2
18801828,19033734,1
18801828,1492619,2
18801828,19822479,1
18801828,23594916,1
18801828,7836842,1
18801828,1324203,2
18801828,18589616,1
18801828,21989057,1
18801828,10178242,1
18801828,4705492,1
18801828,18616278,2
18801828,22736876,1
18801828,10016242,1
18801828,15297782,2
18801828,18556157,2
19852452,19728145,1
7836842,788001,1
7836842,1728035,19
7836842,6641192,1
7836842,18855476,3
7836842,18955830,2
7836842,18677333,1
7836842,16477792,17
7836842,15552112,1
7836842,929402,2
7836842,20186791,1
7836842,20041384,2
7836842,16447162,2
7836842,10178242,22
7836842,14649032,6
7836842,14546632,3
7836842,16062152,36
7836842,4705492,1
7836842,18361585,4
7836842,2237681,1
7836842,15297782,48
7836842,18556157,2
7836842,18562307,1
7836842,19728145,1
7836842,19262745,1
7836842,19416348,2
7836842,8908602,1
7836842,18767675,2
7836842,23353167,2
7836842,7151442,4
7836842,22021463,1
7836842,18779992,6
7836842,11625832,20
7836842,3173762,8
7836842,1187715,2
7836842,16487812,31
7836842,14396812,2
7836842,19822479,1
7836842,22730657,1
7836842,21837219,10
7836842,23594916,1
7836842,18589616,13
7836842,17467312,8
7836842,18476981,1
7836842,18616278,7
7836842,17872862,3
7836842,204767,1
7836842,20197351,1
7836842,526316,1
7836842,10016242,57
7836842,19654655,5
1324203,18798102,6
1324203,788001,10
1324203,1728035,1
1324203,6641192,3
1324203,18955830,2
1324203,11294262,2
1324203,710272,15
1324203,20186791,2
1324203,10178242,1
1324203,14649032,1
1324203,16062152,1
1324203,18660552,1
1324203,4705492,1
1324203,18361585,1
1324203,22193397,1
1324203,15297782,1
1324203,2496252,4
1324203,18562307,1
1324203,19728145,5
1324203,19348756,1
1324203,19416348,1
1324203,18425641,2
1324203,7700282,1
1324203,1371991,1
1324203,1763190,1
1324203,22130047,3
1324203,18517376,1
1324203,1187715,1
1324203,23674770,2
1324203,18923420,1
1324203,21338021,1
1324203,24850344,1
1324203,18589616,1
1324203,18180033,1
1324203,23515107,1
1324203,20807142,1
1324203,526316,3
1324203,22736876,1
1324203,10016242,1
1324203,19908083,1
25810092,19680459,3
1307837,1187715,1
1307837,19822479,1
1307837,19064659,1
1307837,19416348,1
1307837,6190702,1
1307837,3636792,1
18556100,10178242,1
18556100,19728145,1
18556100,18955830,1
18660552,710272,1
18660552,18517376,1
18660552,1187715,1
18660552,18923420,1
18660552,18314669,1
18660552,18589616,1
18660552,18642226,2
18660552,18955830,1
18660552,1371991,1
18660552,1763190,4
25357512,1187715,1
25357512,24803205,1
25357512,19728145,1
25357512,1371991,1
25357512,20940321,1
25357512,1642477,1
19680459,1187715,2
19680459,18314669,1
19680459,1697586,2
19680459,11294262,1
19680459,18955830,2
19680459,4705492,1
19680459,18573279,1
19680459,19680612,1
2542802,10016162,1
2542802,22736876,1
2542802,10016242,1
2542802,7700282,1
4705492,9307682,1
4705492,1728035,1
4705492,18955830,4
4705492,11294262,1
4705492,6190702,1
4705492,929402,1
4705492,1492619,23
4705492,21989057,1
4705492,10178242,1
4705492,2496252,1
4705492,18562307,4
4705492,19728145,6
4705492,1787157,1
4705492,19416348,4
4705492,18425641,6
4705492,7700282,3
4705492,14380872,5
4705492,20806988,1
4705492,22021463,1
4705492,1371991,1
4705492,20129636,1
4705492,11625832,1
4705492,1187715,1
4705492,19822479,1
4705492,7694232,1
4705492,20336043,1
4705492,23723436,2
4705492,18314669,1
4705492,1029550,1
4705492,21192621,1
4705492,18616278,1
4705492,1576921,2
4705492,204767,2
4705492,18573279,1
4705492,20807142,1
4705492,19443174,1
4705492,22736876,4
4705492,526316,1
4705492,1642477,2
22920407,21755271,1
22920407,19728145,2
22920407,1371991,1
22920407,23285340,1
22920407,19687074,1
22920407,1642477,1
22920407,6190702,1
1805550,6641192,1
1805550,15552112,1
18361585,1728035,2
18361585,18855476,1
18361585,18955830,2
