event_id,member_id,group_id
226811132,176366962,16487812
226811132,10385355,16487812
226811132,194883200,16487812
226811132,12307860,16487812
226811132,190827213,16487812
226811132,103279362,16487812
226811132,157248622,16487812
226811132,187353081,16487812
226811132,11238041,16487812
226811132,194078775,16487812
226811132,189973217,16487812
226811132,58983922,16487812
226811132,100367272,16487812
226811132,87420672,16487812
226811132,182514833,16487812
226368748,7981818,16487812
226368748,71744742,16487812
226368748,8386829,16487812
226368748,82849812,16487812
226368748,57169392,16487812
226368748,156626172,16487812
226368748,194768312,16487812
226368748,136181552,16487812
226368748,12307860,16487812
226368748,116842472,16487812
226368748,57991062,16487812
226368748,195002936,16487812
226368748,103279362,16487812
226368748,9713320,16487812
226368748,73151432,16487812
226368748,193863309,16487812
226368748,3016909,16487812
226368748,194078775,16487812
226368748,189973217,16487812
226368748,58983922,16487812
226368748,14403986,16487812
226368748,100367272,16487812
242549352,232459083,2520612
242549352,185707313,2520612
242549352,225462607,2520612
242549352,230614380,2520612
242549352,203724532,2520612
242549352,237628278,2520612
242549352,192229571,2520612
242549352,235797729,2520612
242549352,212568345,2520612
242549352,106404692,2520612
242549352,184083231,2520612
242549352,230625165,2520612
242549352,14670871,2520612
242549352,11466448,2520612
242549352,218430591,2520612
241757539,232459083,2520612
241757539,185707313,2520612
241757539,225462607,2520612
241757539,230614380,2520612
241757539,187870739,2520612
241757539,192229571,2520612
241757539,22954131,2520612
241757539,212568345,2520612
241757539,236966502,2520612
241757539,11427729,2520612
241757539,69234962,2520612
241757539,11601672,2520612
241757539,235281730,2520612
241757539,1012829,2520612
241757539,235534654,2520612
241757396,232459083,2520612
241757396,185707313,2520612
241757396,225462607,2520612
241757396,230614380,2520612
241757396,212568345,2520612
241757396,184936093,2520612
241757396,184083231,2520612
241757396,213265381,2520612
239806960,225889527,2520612
239806960,225462607,2520612
239806960,193989437,2520612
239806960,203724532,2520612
239806960,183961953,2520612
239806960,22954131,2520612
239806960,212568345,2520612
239806960,229961506,2520612
239806960,228261135,2520612
239806960,14670871,2520612
239806960,231758998,2520612
239806960,185357119,2520612
239806960,229181859,2520612
239303365,225889527,2520612
239303365,8293022,2520612
239303365,225462607,2520612
239303365,228659059,2520612
239303365,60578642,2520612
239303365,212568345,2520612
239303365,184083231,2520612
239303365,197542580,2520612
239303365,116102922,2520612
239303365,212571397,2520612
239303365,194353088,2520612
239303365,228954490,2520612
239303365,229977257,2520612
238727217,115474722,2520612
238727217,225462607,2520612
238727217,139059112,2520612
238727217,8286556,2520612
238727217,212568345,2520612
238727217,140633022,2520612
238727217,12765211,2520612
238727217,116102922,2520612
238727217,225241773,2520612
238727217,13747900,2520612
238302898,225889527,2520612
238302898,225462607,2520612
238302898,6721449,2520612
238302898,190872540,2520612
238302898,154107732,2520612
238302898,212568345,2520612
238302898,193798496,2520612
238302898,13747900,2520612
238302898,223206003,2520612
gxwtgmywfblc,217935474,2520612
gxwtgmywfblc,211536472,2520612
gxwtgmywfblc,206401745,2520612
gxwtgmywfblc,215103352,2520612
gxwtgmywfblc,190872540,2520612
gxwtgmywfblc,212568345,2520612
gxwtgmywfblc,184279022,2520612
gxwtgmywfblc,222982998,2520612
gxwtgmywfblc,184083231,2520612
gxwtgmywfblc,11601672,2520612
gxwtgmywfblc,203164744,2520612
gxwtgmywfblc,215521264,2520612
gxwtgmywfblc,223206003,2520612
gxwtgmywfblc,187443860,2520612
gxwtgmywfblc,70340222,2520612
gxwtgmywfblc,222793847,2520612
gxwtgmywdblc,139059112,2520612
gxwtgmywdblc,217935474,2520612
gxwtgmywdblc,211536472,2520612
gxwtgmywdblc,159836152,2520612
gxwtgmywdblc,208282034,2520612
gxwtgmywdblc,29655952,2520612
gxwtgmywdblc,220770964,2520612
gxwtgmywdblc,206179761,2520612
gxwtgmywdblc,140633022,2520612
gxwtgmywdblc,193240586,2520612
gxwtgmywdblc,5018801,2520612
gxwtgmywdblc,13338993,2520612
gxwtgmywdblc,203164744,2520612
gxwtgmywdblc,212427664,2520612
gxwtgmywdblc,218430591,2520612
gxwtgmywcbgc,139059112,2520612
gxwtgmywcbgc,218529078,2520612
gxwtgmywcbgc,211536472,2520612
gxwtgmywcbgc,215103352,2520612
gxwtgmywcbgc,29655952,2520612
gxwtgmywcbgc,216978310,2520612
gxwtgmywcbgc,213265381,2520612
gxwtgmywcbgc,11601672,2520612
gxwtgmywcbgc,203164744,2520612
gxwtgmywcbgc,193798496,2520612
gxwtgmywcbgc,12470076,2520612
gxwtgmywcbgc,4828588,2520612
gxwtgmywcbgc,158738852,2520612
gxwtgmywcbgc,11178433,2520612
235905989,217472838,2520612
235905989,139059112,2520612
235905989,211536472,2520612
235905989,212568345,2520612
235905989,213265381,2520612
235905989,203164744,2520612
234474768,139059112,2520612
234474768,211536472,2520612
234474768,212441353,2520612
234474768,212568345,2520612
234474768,213265381,2520612
234474768,203164744,2520612
234474768,174231072,2520612
234474768,189928455,2520612
234474768,203828026,2520612
234474768,8304651,2520612
233915193,211536472,2520612
233915193,212441353,2520612
233915193,198404843,2520612
233915193,212568345,2520612
233915193,209014467,2520612
233915193,201737245,2520612
233915193,203164744,2520612
233915193,212571397,2520612
233915193,9695032,2520612
233915193,166714512,2520612
233915193,210200051,2520612
233915193,203943241,2520612
233915193,195473377,2520612
233267089,3764064,2520612
233267089,197455700,2520612
233267089,55978582,2520612
233267089,91624232,2520612
233267089,188340843,2520612
233267089,209014467,2520612
233267089,210591334,2520612
233267089,203943241,2520612
233267089,194153338,2520612
232955878,3764064,2520612
232955878,198179735,2520612
232955878,209014467,2520612
232955878,208372328,2520612
232955878,107126142,2520612
232955878,193798496,2520612
232955878,204597937,2520612
232955878,210200051,2520612
232280168,3764064,2520612
232280168,206035537,2520612
232280168,199450681,2520612
232280168,209712490,2520612
232280168,206401745,2520612
232280168,183260836,2520612
232280168,198179735,2520612
232280168,10989113,2520612
232280168,205433583,2520612
232280168,17855121,2520612
232280168,44903772,2520612
232280168,188340843,2520612
232280168,184083231,2520612
232280168,209298807,2520612
232280168,203147012,2520612
232280168,203286621,2520612
232280168,203164744,2520612
232280168,200058864,2520612
232280168,208372328,2520612
232280168,107126142,2520612
232280168,208494615,2520612
232280168,204597937,2520612
232280168,17100321,2520612
232280168,10590458,2520612
232280168,200940195,2520612
232280168,208807516,2520612
232280168,203943241,2520612
230928198,3764064,2520612
230928198,206035537,2520612
230928198,199450681,2520612
230928198,204791771,2520612
230928198,198964977,2520612
230928198,106404692,2520612
230928198,11427729,2520612
230928198,204283929,2520612
230928198,200129833,2520612
230928198,193798496,2520612
230928198,206088384,2520612
230928198,137789642,2520612
230928198,205735599,2520612
230928198,191233632,2520612
230928198,69409192,2520612
230685870,184153309,2520612
230685870,115474722,2520612
230685870,3764064,2520612
230685870,117831162,2520612
230685870,204561238,2520612
230685870,199634404,2520612
230685870,205679523,2520612
230685870,198179735,2520612
230685870,204785909,2520612
230685870,17855121,2520612
230685870,184083231,2520612
230685870,203147012,2520612
230685870,34189342,2520612
230685870,190006052,2520612
230685870,194153338,2520612
230685870,191233632,2520612
230685870,190323854,2520612
230685870,69409192,2520612
229987668,184153309,2520612
229987668,3764064,2520612
229987668,153501652,2520612
229987668,203675693,2520612
229987668,117831162,2520612
229987668,199450681,2520612
229987668,198068189,2520612
229987668,10989113,2520612
229987668,17855121,2520612
229987668,184083231,2520612
229987668,203286621,2520612
229987668,203164744,2520612
229987668,193798496,2520612
229987668,194153338,2520612
229068037,184153309,2520612
229068037,201026699,2520612
229068037,3764064,2520612
229068037,153501652,2520612
229068037,73895512,2520612
229068037,199450681,2520612
229068037,198631185,2520612
229068037,201699067,2520612
229068037,198179735,2520612
229068037,17855121,2520612
229068037,76722082,2520612
229068037,106404692,2520612
229068037,184936093,2520612
229068037,184083231,2520612
229068037,188337724,2520612
229068037,193798496,2520612
229068037,194153338,2520612
229068037,201619784,2520612
229068037,179391132,2520612
jqgtglytqblc,184153309,2520612
jqgtglytqblc,3764064,2520612
jqgtglytqblc,184083231,2520612
jqgtglytqblc,189611182,2520612
jqgtglytqblc,193798496,2520612
jqgtglytqblc,194153338,2520612
226998258,184153309,2520612
226998258,3764064,2520612
226998258,185243140,2520612
226998258,10263360,2520612
226998258,184083231,2520612
226998258,189611182,2520612
226998258,194153338,2520612
jqgtglytpbfc,195059615,2520612
jqgtglytpbfc,184153309,2520612
jqgtglytpbfc,3764064,2520612
jqgtglytpbfc,191872427,2520612
jqgtglytpbfc,150328972,2520612
jqgtglytpbfc,17855121,2520612
jqgtglytpbfc,193657439,2520612
jqgtglytpbfc,184083231,2520612
jqgtglytpbfc,192300435,2520612
jqgtglytpbfc,193798496,2520612
jqgtglytpbfc,194153338,2520612
243723809,238576431,18549438
243723809,77649082,18549438
243723809,56497362,18549438
243723809,213414916,18549438
243723809,44523602,18549438
243723809,236877468,18549438
243723809,208808718,18549438
243723809,231598102,18549438
241771334,223293250,18549438
241771334,223358752,18549438
241771334,77649082,18549438
241771334,233890336,18549438
241771334,119982912,18549438
241771334,5216038,18549438
241771334,95736932,18549438
241771334,224810420,18549438
241771334,192229571,18549438
241771334,210015978,18549438
241771334,214183892,18549438
241771334,25568102,18549438
241771334,202939664,18549438
241771334,192791576,18549438
241771334,176181312,18549438
241771334,184991548,18549438
241771334,229816429,18549438
241771334,20305261,18549438
241771334,201095680,18549438
241771334,191139749,18549438
241771334,186320204,18549438
240794216,77649082,18549438
240794216,230601021,18549438
240794216,126192892,18549438
240794216,211199613,18549438
240794216,226695955,18549438
240794216,12532603,18549438
240794216,192791576,18549438
240794216,11428300,18549438
240794216,222712658,18549438
240794216,183818917,18549438
240794216,201095680,18549438
240771147,77649082,18549438
238144051,192942918,18549438
238144051,77649082,18549438
238144051,183702222,18549438
238144051,86779502,18549438
238144051,15090231,18549438
238144051,136358892,18549438
238144051,222712658,18549438
238144051,9340001,18549438
235770045,77649082,18549438
235770045,208834018,18549438
235770045,218117265,18549438
235770045,66379302,18549438
235770045,217676185,18549438
235770294,77649082,18549438
235770294,5216038,18549438
235770294,54215962,18549438
235770294,183811100,18549438
235770294,198080608,18549438
235770294,66379302,18549438
235770294,210357156,18549438
235770294,217709952,18549438
235770294,217676185,18549438
235770294,215360696,18549438
235770294,187254915,18549438
235276391,188649123,18549438
235276391,77649082,18549438
235276391,205362466,18549438
235276391,66379302,18549438
235276391,210357156,18549438
235276391,142568662,18549438
235276391,216892954,18549438
235276391,38844132,18549438
235276391,215894433,18549438
233026632,77649082,18549438
233026632,79172332,18549438
233026632,208647021,18549438
233026632,86790902,18549438
233026632,102226472,18549438
233026632,211498308,18549438
233026632,198588000,18549438
232971958,77649082,18549438
232971958,109326432,18549438
232971958,208582531,18549438
232971958,98845562,18549438
232971958,102226472,18549438
232971958,203225525,18549438
232971958,38844132,18549438
232117934,77649082,18549438
232117934,109326432,18549438
232117934,208836030,18549438
232117934,196126919,18549438
232117934,31993672,18549438
232117934,194015936,18549438
232117934,91626512,18549438
232541670,77649082,18549438
232541670,178835872,18549438
232541670,79172332,18549438
232541670,205917689,18549438
232541670,194015936,18549438
232541670,187371529,18549438
232541670,57398582,18549438
231502172,110211332,18549438
231502172,77649082,18549438
231502172,185958726,18549438
231502172,79172332,18549438
231502172,31993672,18549438
231502172,203225525,18549438
231502172,187662564,18549438
231502172,201095680,18549438
231593683,3227303,18549438
231593683,77649082,18549438
231593683,182376282,18549438
231593683,108433852,18549438
231593683,165293592,18549438
231593683,135796552,18549438
231593683,7876697,18549438
231593683,31993672,18549438
231593683,185666200,18549438
231593683,166082312,18549438
230529439,191965382,18549438
230529439,77649082,18549438
230529439,98440922,18549438
230529439,54215962,18549438
230529439,194352251,18549438
230529439,60642752,18549438
230529439,112695162,18549438
230529439,204853992,18549438
230529439,188045150,18549438
230529439,49421392,18549438
230529439,205292322,18549438
230529439,198478804,18549438
230529439,195922715,18549438
230529439,17876981,18549438
230529439,205201528,18549438
230529439,203225525,18549438
230529439,204487612,18549438
230529439,183166431,18549438
230529439,202559134,18549438
230529439,183543380,18549438
230529439,9180644,18549438
229445290,77649082,18549438
229445290,201221025,18549438
229445290,187843653,18549438
229445290,13125423,18549438
229445290,29063562,18549438
229445290,9180644,18549438
229445290,91626512,18549438
228660399,77649082,18549438
228660399,196071507,18549438
228660399,156626172,18549438
228660399,112695162,18549438
228660399,186320204,18549438
227128477,67844122,18549438
227128477,77649082,18549438
227128477,70216122,18549438
227128477,196071507,18549438
227128477,156626172,18549438
227128477,183279802,18549438
227128477,192387409,18549438
227128477,112695162,18549438
227128477,183460906,18549438
227128477,14373048,18549438
227128477,196515744,18549438
227128477,188126267,18549438
227128477,196791467,18549438
227128477,3438412,18549438
227128477,184047716,18549438
227128477,196939809,18549438
227128477,14293424,18549438
227128477,88949822,18549438
227128477,184930319,18549438
227128477,193501396,18549438
227128477,13220077,18549438
243960284,238696387,19728145
243960284,236031527,19728145
243960284,212108700,19728145
243960284,231054908,19728145
243960284,13582987,19728145
243960284,41954092,19728145
243113702,11107841,19728145
243113702,10553819,19728145
243113702,150907332,19728145
243113702,4088809,19728145
243113702,140274692,19728145
243113702,220867862,19728145
243113702,9702068,19728145
244318821,118484462,19728145
243634634,238696387,19728145
243634634,239411816,19728145
243634634,183223448,19728145
243634634,190055719,19728145
243634634,32809502,19728145
243634634,118484462,19728145
243634634,222288505,19728145
243634634,13547579,19728145
243634634,200790668,19728145
243634634,232172268,19728145
243634634,635319,19728145
243634634,195621446,19728145
243634634,238895898,19728145
243634634,192965786,19728145
243634634,2573903,19728145
243634634,179884652,19728145
243634634,10743245,19728145
243634634,6163505,19728145
243306264,235689203,19728145
243306264,195757297,19728145
243306264,83029142,19728145
243306264,187639969,19728145
243306264,34633322,19728145
243306264,237029849,19728145
243306264,229717183,19728145
243306264,181531312,19728145
243306264,205233254,19728145
243306264,233247962,19728145
243306264,118484462,19728145
243306264,150907332,19728145
243306264,196725445,19728145
243306264,208389674,19728145
243306264,4088809,19728145
243306264,229068181,19728145
243306264,7726130,19728145
243306264,207563463,19728145
243306264,137420832,19728145
243306264,98198412,19728145
243306264,207788795,19728145
243306264,5579198,19728145
243306264,5838751,19728145
243306264,190761456,19728145
243668387,235689203,19728145
243668387,28245362,19728145
243668387,71424452,19728145
243668387,109089102,19728145
243668387,20238391,19728145
243668387,5985520,19728145
243668387,215179635,19728145
243668387,205233254,19728145
243668387,198380339,19728145
243668387,140965932,19728145
243668387,118484462,19728145
243668387,238948681,19728145
243668387,231233914,19728145
243668387,9702068,19728145
243668387,233859668,19728145
243668387,4602540,19728145
243668387,238525204,19728145
244156141,235689203,19728145
244156141,181531312,19728145
244156141,196725445,19728145
244156141,5579198,19728145
244156141,5838751,19728145
243111110,235689203,19728145
243111110,71424452,19728145
243111110,11107841,19728145
243111110,236291383,19728145
243111110,118484462,19728145
243111110,150907332,19728145
243111110,119628682,19728145
243111110,11418140,19728145
244155346,118484462,19728145
244155346,159654132,19728145
244155346,12229328,19728145
244079837,223312572,19728145
244079837,188194830,19728145
244079837,118484462,19728145
244079837,183015093,19728145
244079837,5838751,19728145
243114550,226402285,19728145
243114550,182574366,19728145
243114550,109826772,19728145
243114550,221961488,19728145
243114550,205954558,19728145
243114550,205233254,19728145
243114550,13547579,19728145
243114550,182547125,19728145
243114550,66214592,19728145
243114550,184531258,19728145
243114550,179884652,19728145
243114550,233859668,19728145
242993134,185276433,19728145
242993134,185953628,19728145
242993134,237670327,19728145
242993134,191512916,19728145
242993134,198188049,19728145
242993134,233387655,19728145
242993134,216267622,19728145
242993134,187639969,19728145
242993134,10758349,19728145
242993134,10055195,19728145
242993134,14160964,19728145
242993134,216780271,19728145
242993134,223312572,19728145
242993134,206843171,19728145
242993134,185532751,19728145
242993134,215952752,19728145
242993134,190055719,19728145
242993134,229717183,19728145
242993134,170557622,19728145
242993134,127866592,19728145
242993134,183942370,19728145
242993134,11473749,19728145
242993134,205233254,19728145
242993134,8473236,19728145
242993134,3380276,19728145
242993134,208350173,19728145
242993134,32809502,19728145
242993134,44927672,19728145
242993134,228370847,19728145
242993134,203055322,19728145
242993134,224336417,19728145
242993134,47618912,19728145
242993134,227480320,19728145
242993134,199959120,19728145
242993134,118484462,19728145
242993134,82238712,19728145
242993134,128991232,19728145
242993134,196725445,19728145
242993134,234821243,19728145
242993134,58756332,19728145
242993134,119628682,19728145
242993134,208389674,19728145
242993134,229831302,19728145
242993134,190147610,19728145
242993134,7726130,19728145
242993134,217536408,19728145
242993134,13687304,19728145
242993134,6055703,19728145
242993134,198211693,19728145
242993134,237223538,19728145
242993134,5838751,19728145
242993134,10743245,19728145
243873793,223312572,19728145
243873793,20238391,19728145
243632513,10758349,19728145
243632513,185532751,19728145
243632513,183223448,19728145
243632513,230550372,19728145
243632513,185666069,19728145
243632513,205233254,19728145
243632513,188194830,19728145
243632513,212864620,19728145
243632513,224336417,19728145
243632513,234091623,19728145
243632513,183560521,19728145
243632513,236116659,19728145
243632513,118484462,19728145
243632513,222288505,19728145
243632513,82238712,19728145
243632513,13547579,19728145
243632513,213901653,19728145
243632513,192965786,19728145
243632513,7559534,19728145
243632513,212310324,19728145
243632513,8539046,19728145
243632513,4602540,19728145
243632513,235368725,19728145
243632513,10743245,19728145
241400780,191512916,19728145
241400780,198309808,19728145
241400780,183297218,19728145
241400780,187639969,19728145
241400780,140103122,19728145
241400780,181531312,19728145
241400780,13547579,19728145
241400780,128991232,19728145
241400780,200790668,19728145
241400780,137411322,19728145
241400780,98198412,19728145
241400780,5579198,19728145
243291721,131523452,19728145
243291721,187254868,19728145
243291721,216780271,19728145
243291721,216034438,19728145
243291721,5985520,19728145
243291721,10553819,19728145
243291721,190939281,19728145
243291721,118484462,19728145
243291721,150907332,19728145
243291721,28294922,19728145
243291721,237603369,19728145
243291721,237311969,19728145
243291721,14390209,19728145
243291721,9702068,19728145
243291721,233859668,19728145
242089430,187254868,19728145
242089430,191512916,19728145
242089430,71424452,19728145
242089430,198309808,19728145
242089430,183297218,19728145
242089430,235013176,19728145
242089430,236803469,19728145
242089430,223312572,19728145
242089430,204097214,19728145
242089430,195301990,19728145
242089430,188348741,19728145
242089430,221385858,19728145
242089430,10553819,19728145
242089430,47397942,19728145
242089430,95327432,19728145
242089430,118484462,19728145
242089430,128991232,19728145
242089430,212577516,19728145
242089430,4088809,19728145
242089430,237645761,19728145
242089430,229512175,19728145
242089430,207249235,19728145
242089430,206493284,19728145
242089430,207563463,19728145
242089430,235471238,19728145
242089430,237311969,19728145
242089430,98198412,19728145
242089430,216723661,19728145
242089430,9702068,19728145
242089430,4602540,19728145
242089430,5838751,19728145
243481242,195301990,19728145
243481242,188348741,19728145
243481242,229418539,19728145
243481242,10553819,19728145
243481242,208125485,19728145
243481242,188671296,19728145
243481242,118484462,19728145
243481242,237145017,19728145
243481242,4088809,19728145
243481242,9278294,19728145
243481242,206624315,19728145
243481242,186247021,19728145
243481242,179884652,19728145
242727835,82284732,19728145
242727835,131523452,19728145
242727835,233387655,19728145
242727835,71424452,19728145
242727835,198309808,19728145
242727835,183297218,19728145
242727835,213200089,19728145
242727835,26085612,19728145
242727835,216780271,19728145
242727835,185532751,19728145
242727835,204097214,19728145
242727835,227414637,19728145
242727835,20238391,19728145
242727835,229418539,19728145
242727835,5985520,19728145
242727835,140965932,19728145
242727835,156086352,19728145
242727835,118484462,19728145
242727835,13547579,19728145
242727835,229692381,19728145
242727835,223867991,19728145
242727835,14390209,19728145
242727835,98198412,19728145
242727835,233859668,19728145
242727835,5838751,19728145
242727835,10743245,19728145
241175127,191621498,19728145
241175127,98742322,19728145
241175127,183297218,19728145
241175127,83029142,19728145
241175127,11107841,19728145
241175127,11462026,19728145
241175127,216780271,19728145
241175127,190055719,19728145
241175127,211363204,19728145
241175127,207287492,19728145
241175127,5985520,19728145
241175127,209407174,19728145
241175127,44927672,19728145
241175127,227802971,19728145
241175127,118484462,19728145
241175127,82238712,19728145
241175127,13547579,19728145
241175127,128991232,19728145
241175127,9999847,19728145
241175127,223910698,19728145
241175127,229831302,19728145
241175127,14390209,19728145
241175127,207370422,19728145
241175127,98198412,19728145
241175127,10743245,19728145
242778080,131523452,19728145
242778080,11107841,19728145
242778080,50452172,19728145
242778080,10758349,19728145
242778080,223312572,19728145
242778080,211363204,19728145
242778080,14621123,19728145
242778080,13547579,19728145
242778080,58756332,19728145
242778080,140274692,19728145
242778080,13687304,19728145
242778080,229017666,19728145
242778080,5838751,19728145
243215048,131523452,19728145
243215048,232201571,19728145
243215048,211363204,19728145
243215048,189706008,19728145
243215048,188194830,19728145
243215048,13803088,19728145
243215048,118484462,19728145
243215048,206624315,19728145
243215048,236432106,19728145
243215048,14390209,19728145
243215048,159654132,19728145
243199980,191512916,19728145
243199980,71424452,19728145
243199980,198309808,19728145
243199980,187639969,19728145
243199980,195301990,19728145
243199980,118484462,19728145
243199980,150907332,19728145
243199980,212577516,19728145
243199980,4088809,19728145
243199980,207563463,19728145
241174350,187254868,19728145
241174350,191512916,19728145
241174350,216074164,19728145
241174350,25034832,19728145
241174350,232121093,19728145
241174350,11462026,19728145
241174350,13273531,19728145
241174350,185532751,19728145
241174350,190055719,19728145
241174350,227414637,19728145
241174350,234643626,19728145
241174350,174057822,19728145
241174350,216955806,19728145
241174350,57041582,19728145
241174350,3380276,19728145
241174350,231054908,19728145
241174350,188671296,19728145
241174350,118484462,19728145
241174350,82238712,19728145
241174350,13547579,19728145
241174350,213901653,19728145
241174350,4883361,19728145
241174350,200790668,19728145
241174350,212577516,19728145
241174350,635319,19728145
241174350,226437965,19728145
241174350,22062221,19728145
241174350,161561332,19728145
241174350,228598422,19728145
241174350,185591004,19728145
241174350,199602237,19728145
241174350,98198412,19728145
241174350,179884652,19728145
241174350,233859668,19728145
241174350,4602540,19728145
241174350,5838751,19728145
242534088,234124929,19728145
242534088,191512916,19728145
242534088,25034832,19728145
242534088,10758349,19728145
242534088,223312572,19728145
242534088,185532751,19728145
242534088,204097214,19728145
242534088,215952752,19728145
242534088,211363204,19728145
242534088,216955806,19728145
242534088,57041582,19728145
242534088,3380276,19728145
242534088,231054908,19728145
242534088,215876742,19728145
242534088,212577516,19728145
242534088,229831302,19728145
242534088,223738717,19728145
242534088,9455335,19728145
242534088,5838751,19728145
242534088,233675700,19728145
241174201,191512916,19728145
241174201,71424452,19728145
241174201,198309808,19728145
241174201,11107841,19728145
241174201,50452172,19728145
241174201,11462026,19728145
241174201,223312572,19728145
241174201,230345052,19728145
241174201,185532751,19728145
241174201,227414637,19728145
241174201,216955806,19728145
241174201,153203602,19728145
241174201,190939281,19728145
241174201,118484462,19728145
241174201,150907332,19728145
241174201,13547579,19728145
241174201,128991232,19728145
241174201,233283392,19728145
241174201,200790668,19728145
241174201,9999847,19728145
241174201,4088809,19728145
241174201,223910698,19728145
241174201,14352106,19728145
241174201,226437965,19728145
241174201,46486792,19728145
241174201,207499677,19728145
241174201,207563463,19728145
241174201,223738717,19728145
241174201,9455335,19728145
241174201,8921426,19728145
241174201,98198412,19728145
241174201,107631912,19728145
241174201,5838751,19728145
241174201,233675700,19728145
241262251,131523452,19728145
241262251,191512916,19728145
241262251,98742322,19728145
241262251,198309808,19728145
241262251,11107841,19728145
241262251,187639969,19728145
241262251,50452172,19728145
241262251,191220068,19728145
241262251,11462026,19728145
241262251,185532751,19728145
241262251,215952752,19728145
241262251,188348741,19728145
241262251,216955806,19728145
241262251,3380276,19728145
241262251,140965932,19728145
241262251,188194830,19728145
241262251,12977589,19728145
241262251,212054650,19728145
241262251,118484462,19728145
241262251,150907332,19728145
241262251,13547579,19728145
241262251,10066189,19728145
241262251,215876742,19728145
241262251,200790668,19728145
241262251,212577516,19728145
241262251,223910698,19728145
241262251,226437965,19728145
241262251,46486792,19728145
241262251,13614935,19728145
241262251,207563463,19728145
241262251,8921426,19728145
241262251,199602237,19728145
241262251,6055703,19728145
241262251,185422955,19728145
241262251,232165465,19728145
241262251,125261312,19728145
241262251,5838751,19728145
241262251,10743245,19728145
241262251,233675700,19728145
242351053,10758349,19728145
242351053,183223448,19728145
242351053,174057822,19728145
242351053,188194830,19728145
242351053,200790668,19728145
242351053,220363309,19728145
242003190,190026711,19728145
242003190,223312572,19728145
242003190,185532751,19728145
242003190,174057822,19728145
242003190,200790668,19728145
242003190,137512942,19728145
241858414,191512916,19728145
241858414,198188049,19728145
241858414,187639969,19728145
241858414,215952752,19728145
241858414,221385858,19728145
241858414,203055322,19728145
241858414,150907332,19728145
241858414,10066189,19728145
241858414,226779164,19728145
241858414,200790668,19728145
241858414,212577516,19728145
241858414,9999847,19728145
241858414,4088809,19728145
241858414,226437965,19728145
241858414,146112942,19728145
241858414,207563463,19728145
241858414,8079808,19728145
241858414,14390209,19728145
241858414,5317212,19728145
241858414,10743245,19728145
241858414,9475768,19728145
241176832,187254868,19728145
241176832,99924752,19728145
241176832,168571052,19728145
241176832,129122472,19728145
241176832,227414637,19728145
241176832,174057822,19728145
241176832,218262429,19728145
241176832,209407174,19728145
241176832,82238712,19728145
241176832,233227213,19728145
241176832,226437965,19728145
241176832,46486792,19728145
241176832,110905242,19728145
241176832,222284609,19728145
241153303,190026711,19728145
241153303,191512916,19728145
241153303,224954611,19728145
241153303,187496418,19728145
241153303,54121472,19728145
241153303,11462026,19728145
241153303,213200089,19728145
241153303,223312572,19728145
241153303,204097214,19728145
241153303,229418539,19728145
241153303,216955806,19728145
241153303,33659822,19728145
241153303,3380276,19728145
241153303,203055322,19728145
241153303,118484462,19728145
241153303,13547579,19728145
241153303,200790668,19728145
241153303,212577516,19728145
241153303,4088809,19728145
241153303,186247021,19728145
241153303,110905242,19728145
241153303,161561332,19728145
241153303,8079808,19728145
241153303,185591004,19728145
241153303,199602237,19728145
241153303,98198412,19728145
240296642,150902602,19728145
240296642,11173720,19728145
240296642,71424452,19728145
240296642,83029142,19728145
240296642,50452172,19728145
240296642,229693920,19728145
240296642,223312572,19728145
240296642,209660386,19728145
240296642,185532751,19728145
240296642,49743012,19728145
240296642,109826772,19728145
240296642,198399671,19728145
240296642,174057822,19728145
240296642,207287492,19728145
240296642,3380276,19728145
240296642,226273838,19728145
240296642,118484462,19728145
240296642,150907332,19728145
240296642,232246243,19728145
240296642,13547579,19728145
240296642,200790668,19728145
240296642,4088809,19728145
240296642,223910698,19728145
240296642,206280668,19728145
240296642,188589763,19728145
240296642,13614935,19728145
240296642,140013602,19728145
240296642,137420832,19728145
240296642,199602237,19728145
240296642,159654132,19728145
240296642,38591482,19728145
240296642,190761456,19728145
241118452,71424452,19728145
241118452,191220068,19728145
241118452,33198752,19728145
241118452,229693920,19728145
241118452,185532751,19728145
241118452,232240829,19728145
241118452,109826772,19728145
241118452,20238391,19728145
241118452,5985520,19728145
241118452,7485542,19728145
241118452,198380339,19728145
241118452,14171672,19728145
241118452,118484462,19728145
241118452,13547579,19728145
241118452,30852882,19728145
241118452,200790668,19728145
241118452,212577516,19728145
241118452,58619242,19728145
241118452,229692381,19728145
241118452,9702068,19728145
241601566,227793890,19728145
241601566,191512916,19728145
241601566,198067348,19728145
241601566,152698732,19728145
241601566,223646557,19728145
241601566,223312572,19728145
241601566,198380339,19728145
241601566,6944107,19728145
241601566,140965932,19728145
241601566,228682424,19728145
241601566,118484462,19728145
241601566,230975729,19728145
241601566,213407938,19728145
241601566,191758521,19728145
240229155,71424452,19728145
240229155,41855402,19728145
240229155,231054908,19728145
240229155,12748906,19728145
240229155,10066189,19728145
240229155,53695782,19728145
240229155,46486792,19728145
240229155,221724454,19728145
241413126,227713726,19728145
241413126,195757297,19728145
241413126,71424452,19728145
241413126,49743012,19728145
241413126,204097214,19728145
241413126,215952752,19728145
241413126,227414637,19728145
241413126,231834990,19728145
241413126,210011474,19728145
241413126,221385858,19728145
241413126,201774191,19728145
